Id,Label,Component ID,Degré Entrant,Degré Sortant,Degré,Weighted Degree,Weighted In-Degree,Weighted Out-Degree,Eccentricity,Closeness Centrality,Betweenness Centrality,Modularity Class,PageRank,Eigenvector Centrality
4090,senior software associate,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4091,senior ux designer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4092,principle ux architect,917,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4093,web graphic designer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4094,human factors engineer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4095,knowledge engineer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4096,principle design consultant,918,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4097,senior ui analyst,919,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4098,web designer graphic designer,920,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4099,lead systems engineer,0,0,15,15,152.0,0.0,152.0,11.0,5.1116310160427805,0.0,11,7.473841833415897E-5,0.0
4100,engineering department manager,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4101,advanced systems design engineer,921,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4102,web master,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4103,administrative,0,0,15,15,418.0,0.0,418.0,11.0,4.466292134831461,0.0,2,4.3591979192571516E-4,0.0
4104,admin asst,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4105,xml,922,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4106,networking,923,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4107,tier  technical support,924,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4108,titlesoftware developer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4109,web application developer,0,0,12,12,161.0,0.0,161.0,11.0,5.169344042838019,0.0,0,7.473841833415897E-5,0.0
4110,net lead developer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4111,technology lead,0,1,15,16,344.0,58.0,286.0,11.0,5.295378432685867,2045.2571497082263,0,7.997629396490753E-5,0.0
4112,juniornet developer,925,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4113,senior net developer lead,926,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4114,sharepoint developer business analyst,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4115,junior net developer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4116,lead net developer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4117,carlson marketing senior analyst programmer,927,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4118,eds analyst programmer,928,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4119,information analyst programmer,929,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4120,reed elsevier lead net developer,930,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4121,tenix defense net software engineer,931,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4122,role net consultant,932,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4123,senior sharepoint developer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4124,sharepoint architect,0,2,9,11,113.0,22.0,91.0,12.0,5.403215003348961,214.2185793898453,0,9.233616493701351E-5,0.0
4125,sharepoint developer admin,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4126,sharepoint consultant,0,1,4,5,55.0,13.0,42.0,12.0,5.338582677165355,11.771776327832628,0,4.616677092163362E-4,6.513496806928377E-4
4127,aspnet developer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4128,computer systems analyst,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4129,sharepoint,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4130,information technology auditor,933,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4131,associate interactive developer,934,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4132,flash developer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4133,php developer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4134,client name,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4135,project details,0,1,11,12,205.0,11.0,194.0,12.0,4.701912260967379,294.8154005054152,0,4.4841524845295875E-4,0.0010482515482695908
4136,location,935,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4137,creative producer,936,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4138,graphic animator,937,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4139,lead interactive designer,938,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4140,manager of the,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4141,senior hvac designer,939,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4142,showroom manager,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4143,senior software development consultant,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4144,sub contractor,0,0,12,12,85.0,0.0,85.0,11.0,4.85809906291834,0.0,7,7.473841833415897E-5,0.0
4145,ui designer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4146,graphics designer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4147,lead web designer,940,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4148,creative design consultant,941,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4149,print,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4150,flash animator,942,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4151,fitness specialist,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4152,fitness manager,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4153,fitness director,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4154,graphics operator,943,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4155,graphics specialist,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4156,licensing coordinator,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4157,senior sales assistant,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4158,staff specialist,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4159,animator modeler generalist,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4160,rigger,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4161,vfx supervisor,944,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4162,artech studios,945,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4163,decode entertainment,946,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4164,ibc digital,947,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4165,web content specialist,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4166,web manager,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4167,intranet,948,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4168,web administrator,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4169,digital project manager,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4170,senior digital producer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4171,associate digital producer,949,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4172,interactive producer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4173,ux designer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4174,online marketing manager,0,0,12,12,85.0,0.0,85.0,12.0,5.246987951807229,0.0,6,7.473841833415897E-5,0.0
4175,pharmaceutical sales representative,0,2,12,14,267.0,53.0,214.0,11.0,5.1214848143982,121.84269706535123,3,4.8798909317385354E-4,0.0012410889899142333
4176,marketing sales manager,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4177,assistant instructor biology of birds,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4178,commercial diver,950,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4179,sap sd consultant,0,1,2,3,41.0,22.0,19.0,12.0,5.6491031390134525,14.90801282051282,3,5.500892612395928E-4,5.30688318697282E-4
4180,senior web engineer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4181,corporate legal secretary,951,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4182,staff archaeologist,952,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4183,it support specialist,0,1,13,14,251.0,24.0,227.0,12.0,4.797525309336333,1153.3308102189126,0,4.6132823053427857E-4,0.0012175316703447933
4184,lead network engineer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4185,customer service and cashier,953,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4186,field enumerator,954,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4187,chemical engineering laboratory assistant,955,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4188,secretary and research assistant,956,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4189,manager assistant,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4190,laboratory biochemist,957,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4191,proprietary trader,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4192,compliance consultant,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4193,senior trader,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4194,portfolio assistant,958,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4195,senior equity trader,959,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4196,financial representative,0,0,14,14,246.0,0.0,246.0,11.0,4.840449438202247,0.0,3,4.3591979192571516E-4,0.0
4197,institutional trader,960,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4198,associate broker,0,1,13,14,109.0,9.0,100.0,13.0,5.533110367892976,52.827229685762504,6,7.997931193242266E-5,0.0
4199,equity trader,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4200,project executive and lead architect,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4201,solutions architect,0,1,13,14,293.0,12.0,281.0,11.0,4.605174353205849,68.82161089143025,0,4.6278542414456323E-4,5.975691579377875E-4
4202,associate partner,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4203,architect and team lead,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4204,associate partner and delivery executive,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4205,associate partner lead architect and project executive,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4206,lead architect and project manager,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4207,lead consultant and project manager,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4208,it project coordinator,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4209,lead project manager,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4210,senior applications analyst,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4211,punch out manager,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4212,asst superintendent,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4213,joureneyman carpenter,961,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4214,senior estimator,0,1,9,10,288.0,62.0,226.0,11.0,4.659167604049494,3.45406162464986,5,4.6158754516249263E-4,8.845747355406871E-4
4215,chief estimator,0,3,10,13,273.0,94.0,179.0,11.0,5.2083054253181515,2205.148210806743,0,1.0428176835310195E-4,0.0
4216,landlord and property manager,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4217,electrical project manager,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4218,instrument general foremantic,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4219,instrument general foreman,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4220,general foremantic,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4221,structural supervisor,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4222,area superintendent,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4223,instrumentation electrical technician,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4224,ips,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4225,mechanical superintendent,0,1,8,9,67.0,5.0,62.0,12.0,5.27662424648359,223.1211999424136,0,8.989358934956668E-5,0.0
4226,general project superintendent,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4227,general project concrete superintendent,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4228,resident project manager,962,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4229,hvac project manager,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4230,hvac apprentice,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4231,iron worker,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4232,foremen,963,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4233,project foremen,964,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4234,lighting technician,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4235,lead project superintendent,965,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4236,president and owner,0,0,15,15,126.0,0.0,126.0,11.0,5.1638795986622075,0.0,6,7.473841833415897E-5,0.0
4237,piping supervisor,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4238,general superintendent piping superintendent,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4239,pipe fitter welder,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4240,piping foreman,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4241,pipe superintendent,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4242,concrete finisher,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4243,lead concrete finisher,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4244,concrete foreman,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4245,concrete finisher foreman,966,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4246,lead finisher,967,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4247,senior bridge engineer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4248,onsite engineer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4249,product development coordinator,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4250,pre press technician,968,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4251,transportation supervisor,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4252,head server,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4253,head waiter,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4254,student worker,0,2,15,17,581.0,31.0,550.0,11.0,4.683914510686164,214.61274619937637,1,4.544979585657906E-4,0.0014004622664806033
4255,senior network architect,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4256,senior network designer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4257,senior network admin,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4258,network engineer ii,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4259,senior technical analyst,0,1,15,16,195.0,25.0,170.0,12.0,4.5703037120359955,50.15949635583112,0,4.4704960825430633E-4,6.554887706298683E-4
4260,agensys santa monica,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4261,assistant computer dispatch supervisor,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4262,dell technician,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4263,kaiser hospitals,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4264,liberty mutual insurance,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4265,verizon long beach,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4266,healtnet woodland hills,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4267,desktop engineer,0,2,12,14,179.0,27.0,152.0,12.0,4.8233970753655795,95.91046517729345,0,4.713289717465345E-4,0.002232355950102096
4268,telecommunication technician,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4269,information security engineer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4270,dea rf bench technician,969,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4271,nurse recruiter,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4272,healthcare recruiter,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4273,senior it,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4274,senior nurse and corporate recruiter,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4275,helpdesk,0,1,7,8,68.0,8.0,60.0,11.0,5.12257200267917,4528.221493999429,11,8.243793621432393E-5,0.0
4276,it support engineer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4277,senior it project manager,0,1,14,15,370.0,71.0,299.0,11.0,4.71541057367829,5.676017405721431,5,4.594217898051186E-4,6.519165181813815E-4
4278,implementation consultant,0,2,13,15,163.0,18.0,145.0,11.0,5.058271935699933,3691.045216471823,0,8.446567462324404E-5,0.0
4279,senior program manager consultant,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4280,senior project manager consultant,0,1,9,10,153.0,15.0,138.0,11.0,4.742985409652077,42.98965209965408,5,4.564781696030369E-4,6.416757505328568E-4
4281,circuit design engineer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4282,program manager consultant,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4283,information technology consultant,0,2,12,14,150.0,32.0,118.0,12.0,5.309444072337575,881.0987085909584,11,8.582114207630237E-5,0.0
4284,windows server administrator,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4285,senior subject matter expert,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4286,principal customer support engineer,970,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4287,business operations manager,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4288,technical specialist,0,0,14,14,348.0,0.0,348.0,12.0,4.543820224719101,0.0,0,4.3591979192571516E-4,0.0
4289,desktop support consultant,0,1,8,9,85.0,11.0,74.0,12.0,5.340254521098459,2033.6647125363886,11,8.709773413838796E-5,0.0
4290,sqa manager,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4291,test automation consultant,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4292,lead system tester,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4293,service officer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4294,application engineer,0,0,14,14,303.0,0.0,303.0,11.0,4.278651685393259,0.0,5,4.3591979192571516E-4,0.0
4295,hardware engineer,0,0,10,10,129.0,0.0,129.0,12.0,4.60561797752809,0.0,5,4.3591979192571516E-4,0.0
4296,aerojet,971,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4297,comsatrsi,972,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4298,marconi,973,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4299,paradyne,974,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4300,software engineer and hardware engineer,975,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4301,suvolta,976,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4302,test consultant,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4303,test,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4304,system test analyst,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4305,project abstract,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4306,quality leader,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4307,roletest analyst,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4308,software testing engineer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4309,senior qa specialist,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4310,consultant lead qa analyst,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4311,senior qa consultant,0,2,12,14,140.0,23.0,117.0,12.0,5.332217012726055,140.6239546715135,10,9.572552551721703E-5,0.0
4312,phase i,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4313,project period,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4314,test team lead,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4315,associate test manager,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4316,senior qa manager,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4317,software quality assurance engineer,0,2,12,14,142.0,34.0,108.0,11.0,5.180843938379103,214.09984730176302,10,1.0281859222201083E-4,0.0
4318,senior test lead,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4319,oracle retail qa lead,977,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4320,senior sqa engineer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4321,sqa analyst,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4322,s,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4323,tester in charge,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4324,engineering associate,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4325,assistant test commissioning engineer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4326,electrical draughtsman,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4327,mortgage accounts clerk,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4328,principle technical officer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4329,senior signal engineer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4330,associate test engineer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4331,orasi,978,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4332,technisourceqa tester,979,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4333,software test analyst,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4334,mobile tester,980,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4335,module lead deployment lead,981,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4336,symphony services bangalore product engineer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4337,ck,982,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4338,gotravel,983,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4339,seniorqa analyst,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4340,senior technical associate,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4341,systems qa engineer,984,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4342,lead qa consultant,985,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4343,lead qa analyst consultant,986,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4344,senior qa automation tester,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
4345,uat tester,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
